"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"experience.698e495c1fc8060e7080c7b9","experience","7",24,13.2518115942029,7.01487520128824,0.529352168299537
"experience.699085db00ce46f1d7f46540","experience","3",13,14.4492596605273,7.80725893824485,0.540322419395151
"experience.699085db00ce46f1d7f46540","experience","5",16,13.4829812206573,7.16153169014085,0.531153427638738
"experience.699085db00ce46f1d7f46540","experience","7",25,13.1027230046948,7.09915492957747,0.541807601903342
"experience.6995ebe917abe5d36a3b17e0","experience","3",21,13.3863687655157,8.64333107650643,0.645681530810082
"experience.6995ebe917abe5d36a3b17e0","experience","5",17,12.6805129634792,8.69704488430443,0.685859074420138
"experience.6995ebe917abe5d36a3b17e0","experience","7",20,13.1931279620853,8.42002369668246,0.638212842388864
"experience.6997463b53dc974a895c3f7d","experience","3",15,14.2253968253968,8.02828571428571,0.564362865431823
"experience.6997463b53dc974a895c3f7d","experience","5",6,13.6269841269841,7.31095238095238,0.536505532906232
"experience.6997463b53dc974a895c3f7d","experience","7",12,12.9404761904762,6.88738095238095,0.532235510579577
"experience.69ab40ce103bf88603a63252","experience","3",38,19.4299516908213,6.97039155860666,0.358744667486718
"experience.69ab40ce103bf88603a63252","experience","5",38,15.8684210526316,4.95486905669972,0.312247137901475
"experience.69ab40ce103bf88603a63252","experience","7",32,17.0852958937198,6.99953200483092,0.409681637846483
"experience.69adbd35d535ed1bd0cdce42","experience","3",19,14.3832080200501,4.61142857142857,0.32061196396522
"experience.69adbd35d535ed1bd0cdce42","experience","5",16,13.3755952380952,5.35,0.399982199279071
"experience.69adbd35d535ed1bd0cdce42","experience","7",22,14.7502164502165,7.3261038961039,0.496677721362956
"experience.69b9a9800190f414ab589c05","experience","3",21,15.8805031446541,8.10774932614555,0.510547383309759
"experience.69b9a9800190f414ab589c05","experience","5",24,14.5408805031447,6.31143867924528,0.434047902249135
"experience.69b9a9800190f414ab589c05","experience","7",26,13.9245283018868,6.58069666182874,0.472597456743798
"experience.69b9bede6c5d94595aa6f31f","experience","3",24,14.5070754716981,8.14103773584906,0.561177044383027
"experience.69b9bede6c5d94595aa6f31f","experience","5",20,13.3561320754717,7.43056603773585,0.556341161928307
"experience.69b9bede6c5d94595aa6f31f","experience","7",16,12.6173349056604,8.43679245283019,0.668666760128978
"experience.69bf4d1a17c6fd5e56da4309","experience","3",7,13.6520847573479,8.42795625427204,0.617338406849246
"experience.69bf4d1a17c6fd5e56da4309","experience","5",14,12.8161312371839,7.39559125085441,0.577053333333333
"experience.69bf4d1a17c6fd5e56da4309","experience","7",14,13.2142857142857,7.19559125085441,0.544531229794388
